@relation amp_5_EMGP—handshaking-n

@attribute time-index numeric
@attribute ch1 numeric
@attribute ch2 numeric
@attribute ch3 numeric
@attribute ch4 numeric
@attribute ch5 numeric
@attribute ch6 numeric
@attribute ch7 numeric
@attribute ch8 numeric

@data
8051,55,24,-21,-3,63,18,47,34
8052,79,-8,-17,-21,60,27,15,?
8053,-55,-6,?,-22,44,25,39,26
8054,-23,-13,-4,-10,66,24,61,17
8055,102,-11,-5,-12,58,33,53,29
8056,21,-3,2,-26,?,5,65,8
8057,-20,-42,12,-38,76,35,78,15
8058,0,-36,16,-34,77,48,83,38
8059,106,-46,-6,-30,96,41,80,30
8060,113,-38,-11,-17,85,105,61,17
8061,86,-16,9,-6,106,118,50,23
8062,-32,10,38,0,?,78,48,34
8063,-26,17,2,4,86,22,27,37
8064,127,10,-26,-10,88,-32,?,30
8065,-13,20,18,-1,69,-110,39,31
8066,41,11,5,-3,66,-223,44,18
8067,-82,27,4,?,34,-100,61,31
8068,-253,?,?,?,31,57,61,32
8069,-193,60,-16,-1,21,9,73,12
8070,-86,36,-29,-18,31,34,42,28
8071,214,67,-14,-14,38,32,23,18
8072,333,71,-1,4,15,48,13,15
8073,518,8,2,-18,37,74,42,14
8074,595,18,7,-20,11,58,25,-3
8075,412,?,-5,-25,15,38,22,14
8076,281,-19,8,-25,36,57,42,31
8077,?,-11,10,-25,30,52,40,21
8078,-162,-17,12,-36,35,-29,41,-2
8079,-352,-9,3,-10,14,-74,38,-3
8080,-433,-21,11,-11,21,-48,?,20
8081,-323,-59,12,-22,4,27,4,20
8082,-270,-44,4,-19,-1,6,23,7
8083,-315,-14,23,-28,0,27,17,41
8084,-533,-52,6,?,-14,21,22,22
8085,-517,8,-15,-30,-18,25,39,29
8086,-295,49,-24,-39,-9,47,53,36
8087,-127,30,-5,-27,6,24,53,33
8088,43,51,-8,-27,9,42,59,61
8089,74,33,9,-31,2,28,38,53
8090,108,18,17,-20,19,31,18,64
8091,422,16,5,-12,32,67,23,71
8092,595,?,9,-32,34,27,8,59
8093,605,-47,-2,-20,27,30,20,58
8094,674,-20,24,-7,21,74,35,73
8095,431,-10,20,-18,29,29,58,36
8096,321,-26,10,0,26,44,66,35
8097,131,-45,10,-10,30,18,45,33
8098,-145,-12,10,-27,14,11,39,33
8099,-193,17,3,-19,29,45,62,40
8100,-323,16,-20,9,45,97,56,32
8101,?,38,1,-18,24,202,36,47
8102,-474,44,-12,-15,12,246,40,?
8103,-535,40,-6,24,37,262,17,37
8104,-531,12,-4,-25,26,293,-2,12
8105,-807,18,-41,-30,30,267,6,34
8106,-1031,75,-26,6,24,96,-2,46
8107,-807,95,-3,-17,20,-224,-15,26
8108,-298,66,-11,-13,26,-589,-24,49
8109,?,34,-12,-20,?,?,-3,34
8110,158,16,-5,-29,28,-520,2,21
8111,603,-26,-36,-6,36,-102,-20,12
8112,955,-63,-33,-15,20,95,?,21
8113,745,-90,-35,-28,30,229,-39,6
8114,721,-133,-41,-34,27,270,-48,8
8115,820,-156,-21,-12,14,168,-15,?
8116,759,-101,-21,-20,4,219,-4,6
8117,721,-105,-15,-30,24,69,-3,23
8118,475,-142,-7,-36,39,-61,-3,45
8119,195,-93,-7,-24,14,-306,-1,43
8120,8,-58,-29,16,19,-447,-1,32
8121,-70,-38,-5,-11,48,-157,-27,22
8122,-339,9,-2,15,56,65,-20,10
8123,-441,99,-6,11,33,82,?,18
8124,?,148,-14,-26,38,124,-31,20
8125,-117,75,3,7,31,123,1,29
8126,-95,33,?,?,24,?,-19,18
8127,-250,48,-29,6,42,122,-7,31
8128,-490,54,-19,19,29,75,?,42
8129,-767,74,9,-9,25,67,33,6
8130,-836,76,-15,-13,14,75,14,-5
8131,-779,82,-12,-11,10,111,17,-2
8132,?,87,2,-11,39,98,21,0
8133,-320,120,-7,-22,25,94,7,-30
8134,-262,213,-14,-24,19,104,18,-30
8135,-171,168,-15,-20,36,115,-17,?
8136,-144,87,-14,-22,53,114,-10,-43
8137,-192,119,-8,-36,49,86,-12,-34
8138,-104,-28,-16,2,16,75,-4,-36
8139,-8,-146,-7,0,19,84,26,-19
8140,499,-118,-9,-30,24,77,1,-35
8141,800,-105,-11,-7,23,40,29,-25
8142,525,-82,-20,-12,30,52,21,-21
8143,175,-26,2,-10,0,61,54,-22
8144,-236,27,6,-6,18,36,81,-3
8145,-378,95,-7,7,40,37,77,-20
8146,-161,199,-10,-5,42,62,77,-25
8147,-175,174,-5,5,?,56,77,1
8148,?,186,26,23,31,71,95,6
8149,465,32,14,-15,32,69,75,-10
8150,566,-88,10,-6,43,54,81,?
8151,733,-72,5,-5,46,56,36,18
8152,573,-137,-3,-1,22,17,18,45
8153,377,-107,26,-8,20,-34,22,35
8154,487,-77,14,-12,16,-63,20,17
8155,181,-76,14,?,28,5,21,24
8156,-61,-76,-2,-2,8,20,9,22
8157,-250,-4,-14,-5,35,5,-8,11
8158,-257,10,2,-25,29,-7,?,38
8159,-16,-7,-12,-37,18,-3,21,47
8160,-11,-6,15,-21,21,54,-8,19
8161,-111,?,7,-17,14,41,8,20
8162,-197,2,-16,-28,39,71,-7,18
8163,-266,-30,-37,-9,38,46,-7,8
8164,-132,-76,-31,-23,37,?,?,19
8165,-12,-103,?,-21,15,33,-27,?
8166,-93,-85,-6,-41,31,19,-8,11
8167,107,-55,-13,-38,41,1,-8,12
8168,249,-30,-10,-24,40,22,-3,11
8169,408,-8,-19,-49,45,37,5,18
8170,619,-28,-27,-21,48,42,-4,14
8171,660,7,-5,-16,63,63,?,12
8172,?,10,-11,-13,65,54,10,2
8173,180,?,-4,-14,49,36,8,-10
8174,?,-35,-2,-2,52,36,-14,2
8175,-807,-19,-17,0,55,-6,-11,-1
8176,-911,48,-14,?,60,-30,-1,-6
8177,-698,68,-17,-32,?,13,-6,9
8178,-649,68,-33,-17,40,25,-2,37
8179,?,86,-9,-14,65,34,-11,19
8180,-614,74,13,-49,54,50,7,?
8181,-282,68,-2,-17,34,46,13,28
8182,?,?,10,-36,29,88,6,41
8183,72,35,-10,-8,5,63,26,46
8184,15,75,-7,?,-5,33,21,22
8185,166,53,15,-5,-1,99,3,39
8186,?,-10,-15,10,1,156,32,45
8187,397,-68,11,-2,7,83,26,?
8188,395,-87,14,6,-7,-116,9,11
8189,640,-28,6,-25,11,-109,23,25
8190,1213,-28,1,-7,13,10,?,?
8191,1742,-41,-6,8,-3,-134,1,-10
8192,?,-48,18,-9,47,-188,8,-12
8193,554,-33,12,7,51,-35,-10,-18
8194,135,-27,20,-19,56,70,23,-23
8195,-388,5,32,-13,70,149,22,-26
8196,-649,47,16,?,41,80,30,-21
8197,-820,8,-17,-31,41,-1,26,-10
8198,-901,-56,6,-11,40,-74,24,-18
8199,-979,-107,6,-10,41,-115,?,-25
8200,-925,-47,-36,-6,26,146,4,-26
8201,-736,40,-29,-31,16,315,17,?
8202,-897,95,-41,-21,17,315,27,-13
8203,-946,103,-42,-21,1,273,61,-39
8204,-675,135,-21,-30,0,180,42,-32
8205,-431,?,-14,4,26,-122,74,-34
8206,-286,128,?,-18,23,-472,73,-26
8207,-4,103,-11,-23,30,-562,68,1
8208,159,71,6,7,18,-373,69,-23
8209,82,25,-6,-34,15,-86,58,-1
8210,101,-18,7,-32,22,37,88,-1
8211,126,-49,-15,-5,8,112,75,-11
8212,277,-73,-36,-19,18,152,89,6
8213,237,-34,-24,4,27,160,86,-15
8214,204,2,-23,4,-8,168,97,-2
8215,465,17,-28,?,-20,115,?,-14
8216,530,-3,-30,16,7,-3,26,?
8217,658,-42,-37,-2,-11,-118,53,1
8218,577,-50,-30,-26,-21,-147,41,-4
8219,329,-65,-21,-15,-7,-67,47,23
8220,171,-47,-6,10,-16,-113,31,8
8221,-29,1,-14,-13,-12,-73,39,40
8222,-156,18,-22,-33,-12,91,41,32
8223,-244,14,-17,-30,-15,62,41,30
8224,-323,40,-10,-11,8,152,69,64
8225,-270,58,17,-7,-24,177,76,49
8226,-109,71,-1,-6,3,167,91,?
8227,-39,48,6,-4,9,185,76,60
8228,90,64,12,17,-24,131,75,63
8229,142,28,-17,30,5,62,86,66
8230,168,-2,-26,-1,-7,27,69,70
8231,177,3,-13,3,-17,2,?,54
8232,158,-40,0,-28,-35,-146,56,74
8233,260,-30,-5,-24,-37,-188,56,64
8234,325,-28,-15,-4,-18,14,58,68
8235,234,-20,-14,-7,-42,73,76,69
8236,137,-44,0,9,-38,69,66,45
8237,?,?,-11,-4,-56,92,69,62
8238,253,-18,?,-25,-19,57,87,51
8239,277,-30,-3,-32,13,103,79,67
8240,174,-19,?,-26,-12,91,58,68
8241,16,-29,-1,-27,12,85,59,33
8242,238,-28,?,-29,29,49,25,50
8243,374,-69,7,-19,25,36,11,56
8244,321,-96,9,-24,8,64,7,47
8245,84,-103,8,-25,11,29,14,38
8246,-218,-94,2,5,-8,1,6,41
8247,-303,-53,-9,-17,-11,46,21,76
8248,-488,-24,-2,-19,-8,43,38,62
8249,-600,9,4,-25,-38,12,-1,43
8250,-301,36,-9,-25,-45,42,30,69
8251,-240,28,-10,-28,?,30,-6,53
8252,?,45,14,-28,-13,62,-4,51
8253,-107,130,4,-6,-21,31,23,67
8254,-466,159,-18,-19,0,-32,11,77
8255,-706,160,-23,-23,-3,-23,24,78
8256,-671,126,-14,-18,9,-3,26,71
8257,-535,75,-18,-3,26,14,23,82
8258,-288,69,-9,-39,15,13,19,71
8259,-201,37,1,-32,19,34,23,87
8260,-110,-1,-10,-24,36,25,?,98
8261,24,-11,-20,-20,?,-8,19,83
8262,52,-30,-10,-11,30,-7,46,76
8263,325,-49,6,-26,40,9,37,49
8264,911,-70,24,-15,70,0,38,53
8265,1124,-81,?,6,64,4,2,62
8266,835,-64,3,3,58,-8,21,50
8267,381,-37,-1,0,45,-16,40,47
8268,139,-49,-14,6,45,1,53,27
8269,-123,-76,-7,-38,51,7,56,30
8270,-245,-57,-19,-34,20,-10,46,7
8271,-441,-16,-25,-32,40,-14,36,?
8272,-779,-2,-29,-34,58,-12,37,25
8273,-942,55,-24,-19,39,10,?,-6
8274,-1170,44,?,-39,53,13,35,-19
8275,?,23,-32,-37,40,2,15,-15
8276,-1170,117,-21,-17,55,31,-3,-5
8277,?,181,-8,-27,45,21,-12,-24
8278,-423,213,-25,-36,51,75,-22,-2
8279,122,188,-5,-12,61,124,-12,-3
8280,399,186,-12,-12,34,99,-11,-15
8281,660,146,-13,14,48,21,4,17
8282,603,87,-2,-3,?,-6,15,23
8283,408,41,-24,-2,30,-1,8,10
8284,674,?,-36,27,30,-130,20,-10
8285,1051,-32,-24,25,29,-275,20,24
8286,1112,-82,22,10,33,-138,53,33
8287,820,-86,31,?,24,40,49,16
8288,448,-84,55,?,?,21,59,21
8289,236,-73,73,12,-6,81,83,-10
8290,55,-105,42,-15,21,58,54,-3
8291,-78,-118,68,-21,?,80,23,4
8292,-143,-113,50,-12,5,91,13,-15
8293,-294,-122,33,-31,0,76,29,-10
8294,-338,-53,35,-30,-9,119,6,-25
8295,-197,-16,2,-4,-1,274,?,-28
8296,-305,5,5,-26,-21,508,-10,-43
8297,-422,52,-18,?,-20,469,-11,-47
8298,-258,57,-7,7,-24,368,0,-52
8299,-46,30,19,-33,-13,248,-29,-50
8300,212,33,-4,-32,-12,11,?,-43
8301,408,-4,-16,-28,-9,-432,-19,-68
8302,420,-34,-17,-40,-42,-1070,-61,-50
8303,487,-34,-34,-26,-39,-1062,-55,-49
8304,674,-59,-36,-26,-17,-293,-35,-68
8305,660,?,-33,-13,-10,9,-53,-24
8306,321,-80,-43,-10,0,-7,-58,-24
8307,31,-90,?,-20,-6,124,-69,?
8308,-255,-76,-46,-38,3,64,-90,-50
8309,-382,-42,-41,-39,7,83,-84,?
8310,-345,-7,-49,-29,9,54,-58,-46
8311,-345,-1,-50,-19,-13,73,-47,-47
8312,-254,-4,-13,2,26,154,-39,-41
8313,22,-21,-1,-13,44,144,-36,-56
8314,234,-44,10,-32,29,143,-25,-21
8315,69,-42,45,-9,45,147,-17,-13
8316,33,-37,77,-13,44,135,-15,-28
8317,23,25,63,-5,39,62,0,-18
8318,-308,78,19,2,39,2,22,-29
8319,?,64,18,10,65,-11,29,-20
8320,-485,9,-29,22,66,55,44,-33
8321,-482,-74,-31,7,?,117,64,-33
8322,-241,-65,-45,3,40,203,41,-10
8323,96,-15,-59,-1,32,189,46,-16
8324,371,-29,-54,-1,19,174,44,-13
8325,188,-19,-78,-2,22,?,33,-8
8326,68,77,-61,-23,20,110,31,-22
8327,145,84,-36,-34,?,73,10,-8
8328,256,74,-38,-8,36,-1,10,-21
8329,96,87,-57,-12,20,-98,6,-23
8330,-301,7,-41,-21,?,-253,?,-13
8331,-345,-1,-29,-20,0,-135,21,?
8332,-504,30,-2,-13,27,87,16,-22
8333,-333,115,-11,-27,31,50,10,-35
8334,-212,140,-4,-25,12,119,10,?
8335,?,63,20,-16,31,99,5,-24
8336,-94,30,19,-25,42,68,-4,-7
8337,23,4,24,-17,39,52,26,16
8338,-180,-7,31,-33,39,-39,28,3
8339,13,-36,28,-32,30,-104,19,29
8340,680,-53,34,-26,43,-25,18,37
8341,1051,-39,43,-17,55,72,29,47
8342,986,-21,30,-23,80,45,?,35
8343,501,-3,32,-25,77,80,17,27
8344,196,-27,38,-15,71,53,?,31
8345,?,-63,21,-12,92,61,48,40
8346,-444,-43,4,12,89,78,41,51
8347,-611,-78,-10,10,92,75,48,46
8348,-569,-24,15,8,?,46,37,?
8349,-383,86,2,19,83,24,?,50
8350,?,99,-21,0,82,107,?,79
8351,-216,95,-5,?,58,66,67,62
8352,-80,69,2,-5,83,19,56,62
8353,208,32,2,0,72,36,55,67
8354,541,-4,-11,15,52,?,54,67
8355,647,-20,2,0,35,48,62,81
8356,334,-47,-3,-11,38,15,48,106
8357,121,-5,-13,-36,39,58,31,108
8358,-29,25,-14,?,29,56,40,75
8359,-43,18,-31,-15,58,55,8,82
8360,-101,13,-5,-26,65,55,-1,65
8361,-940,-15,-13,-5,?,46,?,65
8362,-1430,5,-1,?,49,?,6,84
8363,-1149,53,-1,-5,47,26,5,70
8364,-843,78,-6,?,35,73,3,90
8365,-383,36,13,-12,29,95,-12,72
8366,41,-24,-14,-13,28,124,-6,60
8367,?,-26,-13,-7,31,132,-7,71
8368,815,15,-1,-6,38,84,9,70
8369,863,-38,9,-6,58,66,14,86
8370,929,-7,?,15,71,76,38,68
8371,827,77,-6,-6,72,46,53,58
8372,408,132,-32,14,69,?,64,71
8373,24,217,-31,-3,65,-232,77,69
8374,-150,191,-1,-23,96,?,64,60
8375,-380,148,2,-25,84,30,68,54
8376,?,135,-9,-39,66,6,72,69
8377,-386,45,-47,-5,58,28,27,50
8378,-372,-112,-26,-22,61,30,43,38
8379,-242,-247,-33,-16,75,23,19,24
8380,-77,-257,-36,-10,53,?,-12,16
8381,55,-183,-12,-16,78,69,15,26
8382,298,-97,-22,-6,80,102,-6,18
8383,566,1,-10,-27,?,89,2,49
8384,595,33,-12,-14,68,111,?,82
8385,342,6,6,-18,48,65,18,58
8386,363,5,10,-28,37,1,19,53
8387,391,-30,7,?,?,?,15,62
8388,180,-85,-8,-26,22,-133,16,64
8389,145,-67,-17,?,21,48,14,51
8390,-14,-50,-28,-41,22,127,36,53
8391,-64,?,-13,-36,8,193,3,?
8392,?,-37,-8,-36,18,168,25,53
8393,164,-14,-28,-33,11,105,27,40
8394,-9,-29,7,-32,24,-113,21,34
8395,-765,-48,-9,-28,36,?,?,51
8396,-844,-33,-19,-14,10,?,26,41
8397,-553,-15,-9,-14,21,-171,25,9
8398,-592,-14,7,-18,24,-112,5,26
8399,-441,-15,-10,-17,34,-117,35,18
8400,-226,-2,-22,-17,55,118,35,1
8401,-84,11,1,-26,65,109,33,15
8402,-34,18,0,-13,?,101,20,23
8403,28,-37,9,-2,66,111,13,21
8404,-1,-57,16,-31,43,42,41,29
8405,-161,-8,-1,-28,?,7,31,9
8406,277,133,-6,-34,53,?,41,-6
8407,481,?,0,-25,52,-54,22,1
8408,574,?,4,-3,60,-3,45,4
8409,790,162,-6,-13,45,20,41,-36
8410,553,64,-17,-10,45,45,1,-23
8411,274,-28,-13,18,21,66,40,-8
8412,10,-38,-13,14,6,92,-1,-18
8413,-90,-44,-31,-11,33,43,28,-2
8414,-135,-37,-15,-5,9,11,31,-6
8415,-234,11,2,?,20,25,-8,-5
8416,-6,78,-11,-6,26,53,4,0
8417,161,138,-20,-34,12,?,-9,12
8418,178,98,-20,-10,22,97,-2,-21
8419,265,?,-5,9,20,77,-10,-5
8420,158,72,12,6,26,130,26,?
8421,-27,34,-10,24,12,54,11,-13
8422,-219,56,-7,-37,4,-42,27,?
8423,-338,-19,-12,-30,17,-5,26,32
8424,-368,-24,2,10,-9,49,0,18
8425,-388,-35,-8,0,-17,70,36,2
8426,-307,-118,-19,-3,?,34,10,-4
8427,53,-146,-3,-16,-13,-66,17,-22
8428,266,-159,-18,-1,-18,?,9,-37
8429,35,-137,-13,-1,-17,14,9,15
8430,90,-110,-3,-6,-16,-61,7,51
8431,204,-122,15,-15,-55,?,8,12
8432,175,-120,6,-15,-37,-12,13,-3
8433,129,?,-7,-7,-35,6,-4,-1
8434,-155,-52,0,-28,-31,2,-3,-1
8435,-505,-17,-2,-28,-35,-6,-2,-11
8436,-1081,-6,-3,-39,-60,-50,13,14
8437,-1271,87,0,-30,-54,6,19,35
8438,-1150,86,-12,-10,-40,45,18,12
8439,-1146,44,-14,-29,-37,37,-1,22
8440,-909,110,2,-28,-63,43,13,28
8441,-521,159,6,-23,-54,?,15,-1
8442,-21,135,6,-30,-53,154,?,6
8443,346,64,5,-28,-46,209,14,6
8444,739,21,15,-13,-54,233,?,-1
8445,1124,75,23,-16,-97,274,30,16
8446,1124,176,7,?,-86,228,12,-9
8447,1050,147,6,-4,-61,62,42,-3
8448,?,98,2,-13,-74,-98,25,?
8449,674,30,2,6,-60,-320,44,5
8450,605,1,-7,8,-77,-536,66,7
8451,587,27,19,-9,-86,-352,35,7
8452,498,4,19,0,-26,-107,66,19
8453,334,-3,5,-11,-34,-63,54,-1
8454,220,?,13,?,-53,20,53,0
8455,52,-26,-5,-24,-44,?,71,-2
8456,-63,-59,-17,-27,-62,?,78,-3
8457,-212,-67,-9,-22,-66,82,76,-4
8458,-272,-28,5,-29,-53,73,59,-1
8459,-295,-31,-6,-9,-60,10,84,-10
8460,-297,-22,-2,-14,-52,-11,75,-6
8461,-272,-25,-7,-10,-55,47,63,2
8462,-260,-15,-4,-25,-29,54,95,-13
8463,-201,-14,-25,-26,-15,68,97,9
8464,-164,-10,-22,-20,-20,89,104,1
8465,-53,-1,6,-29,17,100,85,20
8466,340,-31,-24,-13,-17,159,60,?
8467,929,?,-38,-13,8,189,58,-8
8468,733,-108,-14,-7,30,225,62,19
8469,-235,-164,-13,1,9,241,74,16
8470,-911,-150,-35,-5,28,200,68,14
8471,-1219,-103,-7,-4,-4,83,53,27
8472,-1290,-80,1,14,13,?,52,36
8473,-1219,-86,-20,5,25,-558,31,22
8474,-1019,-100,-5,-12,22,-159,35,26
8475,-820,-69,-10,-21,58,78,47,27
8476,-547,-126,-37,-11,48,-8,52,42
8477,-207,-122,-45,-8,66,38,25,53
8478,243,-7,?,-27,66,72,4,38
8479,739,?,?,-11,49,105,18,41
8480,828,359,-8,-13,88,67,7,27
8481,786,376,-2,-34,67,6,-2,40
8482,827,420,-1,-33,70,33,9,33
8483,648,332,-23,-14,78,52,41,19
8484,263,181,-4,0,?,102,32,56
8485,-7,177,33,19,81,177,40,47
8486,-234,110,28,20,60,235,30,37
8487,-266,84,6,14,65,227,29,53
8488,-180,30,9,?,86,148,35,75
8489,-42,-38,8,7,105,80,12,88
8490,188,-82,-14,-6,123,-16,14,40
8491,319,-118,-20,6,135,-166,-7,47
8492,436,-156,-6,?,128,-173,4,71
8493,435,-118,-1,-36,151,-144,23,?
8494,442,-97,?,-33,144,-261,8,43
8495,383,-98,-17,-41,158,-114,12,47
8496,368,0,-17,-23,178,36,21,32
8497,319,18,6,-32,158,-8,-7,38
8498,146,-6,-16,-36,128,32,-19,39
8499,?,-22,?,-10,123,61,?,29
8500,-50,-14,-4,-21,134,115,12,23
8501,-132,-31,-17,-20,142,102,5,29
8502,-212,-42,4,-38,106,131,15,8
8503,-238,-18,-17,-21,98,130,0,-1
8504,-246,-27,-20,-7,114,93,-9,17
8505,-228,?,-12,-21,84,65,-3,7
8506,-227,-26,-23,-19,88,-77,-13,-5
8507,-258,-15,-22,-5,82,-179,-8,-1
8508,-254,-31,-21,-25,74,-81,-3,29
8509,-242,-12,-19,-30,52,-27,-16,7
8510,-204,-22,-10,5,1,-125,-1,25
8511,-197,-18,3,?,5,-73,31,22
8512,-159,3,-29,-21,32,26,39,-9
8513,-148,-11,-1,-15,-8,40,55,12
8514,-136,-15,9,-7,-25,44,49,6
8515,-114,-22,-2,-27,-17,56,41,10
8516,-105,-24,-9,-2,-37,49,40,26
8517,-22,-16,17,5,-26,61,27,42
8518,220,-28,24,?,-36,54,44,5
8519,361,-72,6,?,-28,46,64,35
8520,13,-81,28,15,-31,51,50,28
8521,-378,-51,10,7,-17,44,68,23
8522,?,-55,-2,-19,-29,43,71,28
8523,-1149,-35,10,-14,-31,70,64,-8
8524,-1084,-47,30,-3,15,48,81,-6
8525,-1105,-102,3,-11,-8,32,75,-17
8526,-893,-130,-1,-1,-4,59,54,-11
8527,-518,-129,?,-13,10,46,44,-24
8528,?,-58,-14,-15,-17,71,53,-18
8529,253,24,7,-15,-21,22,58,-26
8530,786,80,-7,-1,6,16,58,-21
8531,1059,130,0,-5,?,36,77,-13
8532,1311,186,2,-29,25,?,?,-22
8533,1572,?,-10,-19,4,30,35,-30
8534,1557,233,-7,-44,-3,9,69,-34
8535,1507,212,-25,-37,-18,5,41,-16
8536,1246,215,-2,-40,-41,-2,40,-10
8537,855,229,9,-37,-17,-4,41,9
8538,436,205,?,-16,-26,-7,32,5
8539,26,172,3,-20,5,30,24,20
8540,-205,69,-10,-12,-17,124,21,3
8541,-349,4,-5,-29,-15,83,53,8
8542,?,?,-15,-31,16,26,47,2
8543,-521,-86,0,-1,-13,61,42,3
8544,-533,-64,-17,-11,27,48,14,31
8545,-547,-79,-3,-16,13,23,25,17
8546,-505,-86,-22,-4,14,-22,27,37
8547,-547,-87,-9,-16,15,36,16,18
8548,-518,-67,8,-41,5,68,67,13
8549,-444,-46,-6,-29,14,-41,50,1
8550,-359,-25,16,-15,-9,-71,39,15
8551,16,-56,-29,-42,1,?,54,3
8552,465,-60,20,-33,-25,19,42,1
8553,342,-12,18,-16,-9,42,42,24
8554,-38,-30,-8,-6,-26,2,49,19
8555,-116,-6,?,-9,-41,89,41,26
8556,-416,-4,-14,-27,-5,80,54,12
8557,?,-44,8,?,11,66,36,12
8558,-675,?,-8,-4,4,-88,23,0
8559,-779,-30,5,-17,-17,-140,?,-13
8560,-493,-59,-11,?,?,-17,20,2
8561,-374,-127,-22,-3,-27,29,?,4
8562,-142,-107,-5,?,0,40,24,5
8563,29,-104,17,-20,-2,54,-5,1
8564,88,-99,5,3,16,67,12,-6
8565,267,-42,-8,23,14,105,3,3
8566,321,-16,24,-15,-10,199,-17,28
8567,538,51,-15,-10,6,228,10,3
8568,911,182,-10,-12,-5,180,7,5
8569,973,264,5,14,16,?,15,14
8570,798,213,-6,15,5,124,-15,-6
8571,500,168,-14,?,4,20,-27,15
8572,158,116,-30,3,36,-143,-10,-10
8573,-101,59,-1,-7,36,-362,-25,-15
8574,?,60,?,?,61,-391,-21,-6
8575,-559,44,-11,-5,83,-98,-14,-13
8576,-612,25,0,-12,86,62,-11,-18
8577,-583,-7,-1,-22,114,21,-16,-3
8578,-488,-19,14,-4,110,69,-30,14
8579,-351,-35,-5,10,100,54,-53,-2
8580,-234,-60,-16,-22,93,66,-75,-3
8581,-218,-133,0,-34,83,44,-93,-6
8582,-159,-116,-24,-2,68,57,?,-9
8583,-60,-101,-9,-6,68,72,-68,-23
8584,38,-122,-15,-24,71,64,-105,?
8585,232,-57,0,-33,44,89,-107,-3
8586,385,-44,-13,-21,54,80,-97,-7
8587,465,-15,-48,-15,50,92,-91,22
8588,494,?,-5,-19,35,50,-122,26
8589,574,-4,-28,-15,45,59,-92,64
8590,591,20,-13,-9,26,64,-102,46
8591,?,-22,?,?,21,44,-140,18
8592,399,4,-5,-13,18,59,?,53
8593,250,46,-14,-15,7,73,-102,?
8594,204,113,-11,-23,0,106,-75,34
8595,37,82,?,-20,?,113,-83,10
8596,-131,54,-25,-47,0,103,-59,37
8597,-223,17,-29,-22,-9,81,-27,26
8598,-309,-35,-11,-18,1,?,-72,9
8599,-343,-37,6,-41,2,-59,-67,18
8600,-360,-54,-2,-63,-19,-166,-49,-1
8601,-323,-36,-21,-60,-10,-64,-59,-6
8602,-292,0,-17,-34,7,-16,-61,-15
8603,-247,7,-33,-34,15,?,-39,-5
8604,-219,28,-40,-9,-12,44,-37,-1
8605,-180,29,-21,-21,-14,35,-51,5
8606,-168,10,-6,-38,5,27,-49,10
8607,-159,2,-24,1,-5,25,-40,12
8608,?,-26,1,-15,-2,-3,-24,17
8609,7,-25,?,-35,19,46,-26,35
8610,19,-58,-1,-7,10,53,-9,31
8611,32,-58,-7,15,-8,?,0,31
8612,71,-36,8,7,12,101,?,60
8613,-3,-14,-3,3,6,74,4,41
8614,-152,14,-25,10,3,87,-4,35
8615,-182,13,16,25,?,71,10,64
8616,-144,47,-4,11,19,-7,?,72
8617,-126,50,-8,1,41,-35,30,85
8618,-118,57,-11,-12,65,-3,40,62
8619,-126,91,2,?,60,8,48,?
8620,-120,63,-10,?,75,-85,59,62
8621,-158,18,-32,-26,70,4,?,30
8622,-50,22,-17,-9,78,107,71,52
8623,86,33,-32,-17,84,48,48,62
8624,155,16,?,-17,83,87,56,68
8625,215,1,6,4,85,19,53,103
8626,176,-1,0,10,97,-59,76,85
8627,149,-23,5,-14,106,-106,49,107
8628,100,-20,0,-20,106,-46,29,92
8629,23,-19,30,-1,93,-6,31,78
8630,-125,21,6,-23,85,-24,4,95
8631,-131,53,19,-1,82,44,-12,74
8632,-32,14,13,-2,78,?,4,88
8633,-38,18,-1,-16,86,45,19,79
8634,-13,-19,17,-24,69,72,29,46
8635,-1,-30,-18,-26,49,63,29,54
8636,4,-17,-2,-10,44,35,9,?
8637,41,-26,-25,-22,29,54,47,46
8638,55,0,1,-8,19,54,68,51
8639,59,4,17,-5,48,27,75,?
8640,27,19,-19,-18,?,55,92,?
8641,-89,9,-10,?,79,4,?,37
8642,-74,-12,-16,20,60,-10,87,35
8643,51,?,-6,5,78,23,94,49
8644,76,-34,?,-1,102,36,69,52
8645,98,-17,-14,-11,87,19,68,56
8646,127,-8,-25,-16,80,?,92,54
8647,100,-20,-21,-6,79,49,66,42
8648,52,?,-19,-31,79,23,88,22
8649,17,-19,?,-34,70,22,99,9
8650,17,-10,6,-15,64,11,98,29
8651,4,-11,-17,-24,78,10,97,20
8652,35,-7,0,-6,75,6,69,1
8653,58,1,15,-8,?,42,69,10
8654,47,4,-1,-39,61,33,89,13
8655,40,-1,4,-22,65,34,110,33
8656,4,12,7,-33,40,48,112,36
8657,12,-10,-1,-32,47,30,114,31
8658,?,3,14,-32,45,17,112,40
8659,-10,-11,-4,-25,?,19,114,32
8660,-46,-22,-16,-20,59,?,98,16
8661,-108,3,-23,-28,53,37,113,21
8662,-128,-12,2,-12,30,38,124,8
8663,-146,-6,2,-10,11,31,119,16
8664,-146,-4,-36,23,3,32,138,?
8665,-76,14,-22,1,3,36,147,14
8666,4,-12,-25,4,-14,20,?,3
8667,8,-18,-34,2,-34,28,124,-7
8668,-9,9,?,-6,-28,-3,107,-3
