@relation aden-lower-limb

@attribute time-index integer
@attribute Recto-Femoral real
@attribute Biceps-Femoral real
@attribute Vasto-Medial real
@attribute EMG-Semitendinoso real
@attribute Flexo-Extension real

@data
13359,-0.048,-0.0038,0.0315,-0.0458,-16.9
13360,-0.027,-0.0046,0.0217,-0.0915,-16.8
13361,0.0015,0.0007,0.0142,-0.1035,-16.7
13362,0.0435,0.0075,0.0097,-0.1065,-16.7
13363,0.0832,0.0082,0.012,-0.105,-16.8
13364,0.0427,0.0075,0.0127,-0.099,-16.5
13365,-0.0293,0.009,0.0157,-0.0825,-16.5
13366,-0.039,0.0082,0.0157,-0.0503,-16.4
13367,-0.0105,0.0007,0.0105,-0.0293,-16.4
13368,0.0067,-0.003,0.0045,-0.0091,-16.2
13369,-0.0128,-0.0068,-0.0068,0.0045,-16.3
13370,-0.0188,-0.0098,-0.0075,0.0112,-16.2
13371,0.0127,-0.0113,-0.0015,0.0202,-16.1
13372,0.0127,-0.0091,-0.0053,0.0262,-16
13373,-0.006,-0.003,-0.0046,0.0345,-15.9
13374,-0.0203,0.0045,0.003,0.0375,-15.8
13375,-0.0346,0.003,0.0007,0.0375,-15.9
13376,-0.0195,0,-0.003,0.0412,-15.8
13377,-0.003,0.0015,-0.0105,0.0487,-15.9
13378,-0.0023,-0.0008,-0.0143,0.06,-15.7
13379,0.003,0.0007,-0.0038,0.0712,-15.7
13380,0.0105,0.0007,-0.0113,0.075,-15.8
13381,0.0165,-0.0008,-0.0315,0.075,-15.3
13382,0.0255,0.003,-0.039,0.0757,-15.7
13383,0.0262,0.0007,-0.048,0.0735,-15.3
13384,0.0165,-0.0015,-0.0465,0.0705,-15.5
13385,0.0052,-0.0046,-0.03,0.0727,-15.4
13386,-0.0053,-0.006,-0.0158,0.081,-15.3
13387,-0.0053,-0.0008,0.0172,0.087,-15.1
13388,0.0067,0.0052,0.0502,0.0802,-15.1
13389,0.0172,0.0082,0.0525,0.0712,-14.9
13390,0.0165,0.0067,0.0487,0.0592,-14.9
13391,0.0097,0.0045,0.0345,0.048,-15
13392,0.0045,0.0007,0.0082,0.0367,-14.9
13393,-0.0068,0.0007,-0.0053,0.0232,-14.8
13394,-0.0098,0.0037,-0.012,0.0142,-14.9
13395,0.0052,0.009,-0.0105,0.0067,-14.5
13396,0.0075,0.0067,-0.003,-0.0046,-14.6
13397,-0.003,-0.0038,-0.0015,-0.0165,-14.5
13398,0.003,-0.0091,-0.0113,-0.0278,-14.5
13399,0.0067,-0.0165,-0.024,-0.0323,-14.3
13400,-0.0015,-0.0203,-0.027,-0.0263,-14.4
13401,0.0082,-0.012,-0.021,-0.0091,-14.3
13402,0.027,0.0007,-0.012,0.0105,-14.4
13403,0.0315,0.0045,-0.0046,0.0232,-14.2
13404,0.0255,0.0007,0.0015,0.0277,-14.2
13405,0.0045,0.0015,0.0045,0.0262,-14
13406,-0.0181,0.0045,0.003,0.024,-14
13407,-0.0165,0.0052,-0.0113,0.0202,-13.8
13408,-0.0046,0.006,-0.0173,0.018,-14
13409,0.0067,0.009,-0.0015,0.015,-13.6
13410,0.0007,0.0067,0.009,0.009,-13.6
13411,-0.0091,0.006,0.003,0.0052,-13.8
13412,0,0.009,-0.003,0.0015,-13.5
13413,0.0082,0.0045,-0.0083,-0.0008,-13.6
13414,0.0067,0,-0.0173,-0.0091,-13.3
13415,0.003,-0.0046,-0.0143,-0.0181,-13.4
13416,0.009,-0.0053,-0.0046,-0.0278,-13.1
13417,0.0202,-0.0023,0.0067,-0.0353,-13.4
13418,0.0187,0.0015,0.0112,-0.0443,-13.1
13419,0.0015,0.003,0.0075,-0.054,-13.1
13420,-0.0233,-0.0015,0.0105,-0.0548,-13.1
13421,-0.033,-0.003,0.0045,-0.0533,-13
13422,-0.0158,-0.0008,-0.0128,-0.0503,-12.8
13423,-0.0046,-0.0046,-0.0346,-0.0458,-12.9
13424,-0.0135,-0.0068,-0.0353,-0.0436,-12.8
13425,-0.0278,-0.0105,-0.0188,-0.0368,-12.8
13426,-0.0315,-0.0091,-0.0143,-0.0278,-12.6
13427,-0.0053,-0.0046,-0.0128,-0.0181,-12.8
13428,0.027,-0.0038,0.0052,-0.015,-12.5
13429,0.0082,-0.0053,0.0247,-0.0173,-12.6
13430,-0.0158,-0.012,0.0307,-0.0203,-12.3
13431,-0.0248,-0.0143,0.033,-0.0181,-12.3
13432,-0.039,-0.0091,0.024,-0.015,-12.2
13433,-0.0256,0.0015,0.0202,-0.0128,-12.2
13434,-0.0188,0.0082,0.0337,-0.0218,-12.2
13435,-0.024,0.0067,0.0262,-0.033,-12.1
13436,-0.0083,0.0105,0.0075,-0.042,-12
13437,0.0037,0.0052,-0.0046,-0.0473,-11.9
13438,0.0112,-0.0046,-0.0098,-0.048,-11.9
13439,0.0157,-0.0023,-0.0091,-0.0405,-12
13440,0.0142,0.003,-0.0091,-0.0338,-11.8
13441,0.015,0.0045,-0.0091,-0.0346,-11.9
13442,0.006,0.0007,-0.0083,-0.0308,-11.7
13443,-0.0113,-0.0008,-0.0105,-0.0225,-11.4
13444,-0.0218,0.003,-0.0091,-0.012,-11.7
13445,-0.0368,0.0067,-0.0053,-0.0015,-11.4
13446,-0.0346,0.0075,-0.006,0.0007,-11.6
13447,0.0082,0.009,0.0052,-0.003,-11.3
13448,0.0165,0.009,0.003,-0.0075,-11.4
13449,-0.0158,0.0052,-0.0128,-0.0128,-11.3
13450,-0.015,-0.003,-0.0188,-0.0143,-11.3
13451,0.012,-0.0053,-0.0105,-0.0105,-11.3
13452,0.027,-0.0098,0.0067,-0.0105,-11.2
13453,0.015,-0.0195,0.0007,-0.0113,-11.1
13454,0.0037,-0.0203,-0.0135,-0.0015,-11.2
13455,-0.0091,-0.0165,-0.015,0.009,-10.9
13456,0.0007,-0.0105,-0.0248,0.018,-11.1
13457,0.042,0.0045,-0.0165,0.0277,-10.8
13458,0.0757,0.018,0.003,0.03,-10.9
13459,0.0877,0.0157,0.0015,0.024,-10.7
13460,0.0682,0.0082,0.0007,0.0217,-10.7
13461,0.0442,0.003,-0.012,0.0157,-10.5
13462,0.0292,-0.003,-0.0181,0.0097,-10.5
13463,0.0277,-0.0083,-0.0203,0.0067,-10.6
13464,0.0127,-0.0128,-0.0293,0.0052,-10.5
13465,-0.0368,-0.0113,-0.024,0.0112,-10.5
13466,-0.0728,-0.0068,-0.0143,0.0165,-10.4
13467,-0.0706,-0.0046,-0.0038,0.0202,-10.3
13468,-0.0398,0.003,0.0082,0.0262,-10.4
13469,-0.0181,0.012,0.0322,0.0232,-10.4
13470,-0.006,0.015,0.06,0.0217,-10.3
13471,0.0105,0.0172,0.0682,0.0277,-10.1
13472,0.0105,0.0142,0.0555,0.0307,-10.2
13473,-0.0315,0.0015,0.0502,0.021,-10.1
13474,-0.0713,-0.0083,0.0525,0.0105,-10
13475,-0.0465,-0.0181,0.039,0.0015,-10.2
13476,0.0082,-0.0158,0.0255,-0.0053,-9.8
13477,0.0525,-0.0091,0.0105,-0.012,-10.1
13478,0.0555,-0.0105,-0.0105,-0.0233,-9.9
13479,-0.0015,-0.006,-0.033,-0.0263,-10
13480,-0.0256,-0.0008,-0.048,-0.0278,-9.9
13481,0.0075,0.0045,-0.0158,-0.024,-9.9
13482,0.0247,0.0082,0.0352,-0.0195,-9.6
13483,0.0217,0.0067,0.036,-0.0181,-9.7
13484,0.0007,0.0015,0.0142,-0.0173,-9.8
13485,-0.0165,-0.0023,0.0135,-0.0158,-9.5
13486,-0.0091,-0.0008,0.006,-0.0135,-9.6
13487,-0.0046,0.0037,-0.0053,-0.0158,-9.6
13488,-0.0091,0.0067,-0.0113,-0.0165,-9.6
13489,-0.024,0.003,-0.0143,-0.0105,-9.6
13490,-0.0165,-0.0008,-0.0143,0.0105,-9.4
13491,0.006,-0.0008,-0.0143,0.0315,-9.6
13492,0.0142,-0.0053,-0.0143,0.039,-9.4
13493,-0.0075,-0.0091,-0.0181,0.0442,-9.5
13494,-0.0293,-0.0046,-0.0091,0.0472,-9.3
13495,-0.0143,0.0015,-0.0053,0.0465,-9.3
13496,-0.0053,0.0037,-0.0068,0.0435,-9.3
13497,-0.0053,0.003,-0.0053,0.0382,-8.9
13498,-0.0053,-0.0008,-0.0105,0.0367,-9.1
13499,-0.021,-0.0008,-0.0203,0.0382,-9
13500,-0.027,-0.0105,-0.0158,0.036,-9
13501,-0.0165,-0.0203,0.0075,0.0367,-8.9
13502,-0.003,-0.0233,0.0165,0.0367,-8.9
13503,-0.0083,-0.0181,0,0.0352,-9
13504,-0.033,0.0015,-0.0158,0.0322,-8.7
13505,-0.0346,0.012,-0.0203,0.027,-8.8
13506,-0.0068,0.009,-0.0188,0.0225,-8.8
13507,0.0232,0.0157,-0.0015,0.0165,-8.7
13508,0.036,0.0262,0.015,0.012,-8.7
13509,0.0232,0.0232,0.0045,0.018,-8.4
13510,0.0082,0.012,-0.015,0.0202,-8.8
13511,-0.0015,0.003,-0.0143,0.0105,-8.5
13512,-0.0075,-0.0046,-0.0165,0,-8.6
13513,-0.003,-0.0091,-0.0218,-0.0083,-8.6
13514,0.0022,-0.0075,-0.0128,-0.0173,-8.4
13515,0.009,0.003,-0.0046,-0.0233,-8.5
13516,0.0157,0.0082,-0.0023,-0.0293,-8.5
13517,0.0255,0.003,-0.0068,-0.0375,-8.5
13518,0.024,0,-0.0046,-0.0465,-8.4
13519,0.0052,-0.0046,-0.0008,-0.054,-8.2
13520,-0.0203,-0.0068,-0.0075,-0.054,-8.5
13521,-0.0405,-0.0023,-0.0098,-0.0533,-8.2
13522,-0.0075,0.0015,-0.0105,-0.0503,-8.3
13523,0.0345,0.003,-0.0015,-0.048,-7.9
13524,0.039,0.0022,0.0067,-0.0518,-8.2
13525,0.0202,0.0022,-0.0023,-0.0555,-8
13526,-0.057,-0.0053,0.0015,-0.0698,-8.1
13527,-0.1073,-0.0143,0.0135,-0.0938,-7.9
13528,-0.042,-0.0173,0.015,-0.1088,-8
13529,0.0292,-0.0203,-0.0135,-0.1006,-8.1
13530,0.0367,-0.015,-0.057,-0.0743,-7.9
13531,0.0292,-0.0098,-0.0518,-0.0458,-7.9
13532,0.0202,-0.0053,-0.0195,-0.0195,-7.8
13533,0.0337,0.006,-0.0046,0.003,-7.8
13534,0.0607,0.0112,-0.0015,0.0127,-7.8
13535,0.0442,0.0075,-0.0165,0.0202,-7.7
13536,0.0157,0.0015,-0.0375,0.0187,-7.8
13537,0.0112,0.0007,-0.0465,0.018,-7.7
13538,0.018,0.0037,-0.0533,0.0217,-7.7
13539,0.0105,0.003,-0.045,0.0165,-7.7
13540,-0.0181,-0.003,-0.0195,0.0082,-7.4
13541,-0.0346,-0.0015,0.0007,0.0075,-7.7
13542,-0.039,-0.0053,0.0187,0.0112,-7.2
13543,-0.0503,-0.0075,0.0495,0.0202,-7.4
13544,-0.0503,0.003,0.0772,0.0277,-7.3
13545,-0.0203,0.0045,0.0795,0.0277,-7.5
13546,0.0082,0.006,0.0765,0.0232,-7.2
13547,0.0135,0.0067,0.087,0.0142,-7.3
13548,0.0232,0.0105,0.09,0.0022,-7.3
13549,0.0352,0.0112,0.0772,-0.0113,-7.3
13550,0.0382,0.0015,0.0442,-0.0278,-7.1
13551,0.0277,-0.0015,0.0382,-0.0428,-7.2
13552,0.0262,0,0.0555,-0.0533,-7.1
13553,0.048,0.003,0.0495,-0.0555,-7.3
13554,0.0412,0.003,0.0337,-0.033,-7
13555,0.0157,0.0015,0.003,0.0067,-7.1
13556,-0.003,0,-0.015,0.0397,-6.8
13557,-0.0233,-0.0075,-0.021,0.0592,-7.1
13558,-0.0428,-0.015,-0.0315,0.0705,-6.9
13559,-0.0743,-0.0203,-0.0346,0.0817,-6.9
13560,-0.1058,-0.0248,-0.0436,0.0915,-6.8
13561,-0.1043,-0.0203,-0.0488,0.0945,-6.9
13562,-0.0608,0,-0.03,0.0937,-7
13563,-0.0173,0.0112,0.003,0.0855,-6.5
13564,0.0052,-0.0053,0.0202,0.0697,-6.8
13565,0.0165,-0.0158,0.0127,0.0697,-6.7
13566,0.012,-0.0135,-0.0128,0.0817,-6.6
13567,0.0015,0.0015,-0.0383,0.0915,-6.7
13568,0.003,0.0195,-0.0368,0.0937,-6.6
13569,0.0097,0.0187,-0.0308,0.0907,-6.8
13570,0.027,0.0307,-0.0413,0.0825,-6.5
13571,0.03,0.0187,-0.0308,0.063,-6.5
13572,0.012,0.0037,0.0022,0.0472,-6.4
13573,0.0195,0.012,0.0082,0.042,-6.3
13574,0.036,0.006,0,0.0382,-6.5
13575,0.0457,0.0052,-0.0203,0.0405,-6.3
13576,0.0667,-0.0053,-0.0518,0.036,-6.6
13577,0.078,-0.0128,-0.0338,0.0292,-6.4
13578,0.069,-0.0143,-0.0083,0.0232,-6.4
13579,0.0315,-0.0091,0.0007,0.018,-6.2
13580,-0.0091,-0.0023,0.024,0.0127,-6.4
13581,-0.0218,-0.015,0.0105,0.0007,-6.1
13582,-0.0593,-0.0233,-0.006,-0.0053,-6.2
13583,-0.105,-0.0188,0.0067,-0.003,-6.2
13584,-0.0698,-0.0038,0.009,0.0045,-6.2
13585,-0.015,0.0052,-0.0008,0.0105,-6.1
13586,0.0142,0.0067,-0.006,0.0105,-6.1
13587,0.0607,0.0097,0.0187,0.0135,-6.1
13588,0.0255,0.0135,0.0277,0.0112,-6.2
13589,-0.0165,0.0157,0.0315,0.003,-5.9
13590,0.0307,0.015,0.0345,-0.0053,-6.2
13591,0.0367,0.0082,0.009,-0.0128,-6
13592,0.033,0.0022,-0.0046,-0.0195,-6.2
13593,0.024,-0.0046,-0.0068,-0.0263,-6
13594,0.0075,-0.0098,-0.0015,-0.0315,-6.1
13595,0.003,-0.0083,-0.0015,-0.0315,-5.9
13596,-0.0143,-0.0053,-0.0158,-0.0315,-6
13597,-0.0173,-0.0015,-0.0173,-0.0308,-6
13598,0.0075,0.003,-0.0143,-0.0308,-5.9
13599,0.0442,0.0015,-0.027,-0.0353,-6.1
13600,0.0195,-0.0023,-0.0105,-0.0361,-5.9
13601,-0.003,-0.0053,0.0195,-0.0368,-5.8
13602,-0.0233,-0.0135,0.0232,-0.0368,-5.9
13603,-0.0593,-0.015,0.0352,-0.0323,-5.7
13604,-0.0511,-0.0105,0.0135,-0.0308,-5.9
13605,-0.0225,-0.0083,-0.0338,-0.0278,-5.8
13606,0.0225,-0.0008,-0.06,-0.024,-5.9
13607,0.0277,0.0082,-0.057,-0.0203,-5.9
13608,0.0225,0.0195,-0.0218,-0.0188,-5.6
13609,0.0382,0.0142,-0.0015,-0.0233,-5.7
13610,0.0465,0.0067,-0.0053,-0.0278,-5.6
13611,0.0622,0.006,-0.0068,-0.0308,-5.8
13612,0.0517,0.0112,0.0045,-0.0278,-5.7
13613,0.021,0.0142,-0.0128,-0.0285,-5.8
13614,-0.0233,-0.0068,-0.0653,-0.0353,-5.7
13615,-0.0795,-0.0293,-0.0863,-0.0368,-5.6
13616,-0.1013,-0.027,-0.057,-0.0315,-5.6
13617,-0.0765,-0.0165,-0.015,-0.0218,-5.7
13618,-0.0803,-0.0181,0.0097,-0.012,-5.6
13619,-0.093,-0.0173,0.0345,-0.0053,-5.5
13620,-0.0765,-0.0135,0.0705,-0.0038,-5.4
13621,-0.0668,-0.0046,0.0937,-0.0015,-5.6
13622,-0.033,0.0097,0.087,0.0045,-5.4
13623,0.0052,0.0255,0.0577,0.009,-5.6
13624,0.0277,0.027,0.0465,0.0037,-5.4
13625,0.0345,0.0165,0.054,-0.0008,-5.7
13626,0.0202,0.0157,0.0345,-0.003,-5.5
13627,0.0082,0.009,0.0105,-0.0053,-5.6
13628,-0.0068,0.003,-0.0015,-0.0053,-5.6
13629,-0.0053,0.0037,-0.015,-0.006,-5.6
13630,-0.0046,0.0105,-0.0405,-0.006,-5.6
13631,-0.0105,0.0022,-0.0653,-0.012,-5.6
13632,-0.0203,-0.0128,-0.075,-0.0181,-5.6
13633,-0.039,-0.0233,-0.0578,-0.0218,-5.6
13634,-0.0443,-0.0293,-0.0083,-0.0218,-5.4
13635,-0.033,-0.0293,0.027,-0.0113,-5.6
13636,0.0255,-0.0293,0.0127,-0.0008,-5.5
13637,0.0802,-0.0083,0.0217,0.009,-5.5
13638,0.0787,0.012,0.0502,0.0127,-5.4
13639,0.0705,0.0165,0.0405,0.0142,-5.4
13640,0.0727,0.0195,0.009,0.018,-5.5
13641,0.0675,0.0172,-0.0278,0.012,-5.4
13642,0.0652,0.0135,-0.0233,0.006,-5.6
13643,0.0487,0.0052,-0.0091,-0.0015,-5.5
13644,0.0037,-0.003,-0.015,-0.0083,-5.5
13645,-0.0173,-0.0015,0.0007,-0.0068,-5.4
13646,-0.0218,-0.0068,0.0172,-0.0068,-5.4
13647,-0.033,-0.0203,0.015,-0.0053,-5.6
13648,-0.0323,-0.0188,0.009,-0.003,-5.4
13649,-0.0075,-0.0091,0.0195,0.0007,-5.5
13650,0.0285,0.009,0.0142,0.0112,-5.4
13651,0.0382,0.018,0.0105,0.0105,-5.5
13652,0.0105,0.0127,0.012,0.0052,-5.4
13653,-0.0135,0.0127,0.0015,0.0052,-5.3
13654,-0.0143,0.0082,-0.0008,0.003,-5.4
13655,-0.0256,0.0082,0.0045,0.003,-5.3
13656,-0.0218,0.0045,-0.0015,0.0045,-5.6
13657,-0.0143,-0.0075,-0.0128,-0.0008,-5.3
13658,-0.0533,-0.024,0,-0.003,-5.5
13659,-0.054,-0.0233,-0.0046,0.0022,-5.2
13660,-0.0315,-0.003,-0.0195,0.0105,-5.4
13661,-0.0713,0.0007,-0.0353,0.0187,-5.4
13662,-0.099,0.0082,-0.0323,0.0322,-5.3
13663,-0.0713,0.0165,0.009,0.036,-5.4
13664,0.0142,0.0105,-0.0015,0.0315,-5.4
13665,0.099,0.0022,-0.0113,0.0262,-5.3
13666,0.1312,-0.0098,-0.0008,0.0157,-5.3
13667,0.1162,-0.0053,-0.0143,0.0127,-5.4
13668,0.0547,0.006,-0.012,0.0097,-5.3
13669,-0.0015,0.0007,-0.0195,0.009,-5.3
13670,0.0045,0.0015,-0.0323,0.0247,-5.4
13671,0.0592,0.0127,-0.012,0.0442,-5.3
13672,0.0945,0.0082,0.0202,0.0457,-5.2
13673,0.0862,-0.0038,-0.0046,0.0427,-5.3
13674,0.0195,-0.0053,-0.0256,0.0367,-5.1
13675,-0.0128,-0.012,0.0007,0.0247,-5.2
13676,-0.0293,-0.015,0.006,0.0127,-5.1
13677,-0.096,-0.0203,-0.0105,0,-5.1
13678,-0.1538,-0.0105,-0.0181,0.0052,-5.2
13679,-0.1845,0.0255,-0.0053,0.0142,-5
13680,-0.093,0.03,0.0217,0.0097,-5.3
13681,-0.0053,0.0075,0.0615,0.0007,-4.9
13682,0,-0.0068,0.093,-0.0091,-5.1
13683,0.048,-0.0143,0.06,-0.0105,-5
13684,0.0517,-0.0098,-0.0128,-0.006,-5.2
13685,0.0045,0.0045,-0.0308,-0.0008,-5.1
13686,0.0315,0.012,-0.0368,0.0007,-5
13687,0.0742,0.0007,-0.0765,-0.0098,-5.1
13688,0.0645,-0.0173,-0.0871,-0.0158,-5
13689,0.048,-0.0113,-0.0593,-0.012,-5.3
13690,-0.0008,-0.0135,-0.042,-0.0128,-5
13691,-0.0278,-0.0068,-0.0113,-0.0075,-5
13692,-0.012,0.009,0.039,-0.006,-5
13693,0.0037,-0.0015,0.0697,-0.0143,-5
13694,0.0142,-0.0091,0.06,-0.0203,-5
13695,0.0142,-0.0068,0.0382,-0.0285,-4.9
13696,0.0052,-0.0068,0.0195,-0.0278,-5.1
13697,-0.0046,-0.0008,-0.0015,-0.024,-4.9
13698,-0.0023,0.0037,-0.0038,-0.0233,-5.1
13699,-0.0188,0.0045,-0.003,-0.0188,-5
13700,-0.0248,0.0097,0.0067,-0.0158,-5
13701,-0.0278,0.0127,0.0465,-0.0135,-5.1
13702,-0.033,0.0082,0.0667,-0.0165,-5
13703,-0.0293,0.0045,0.0405,-0.0165,-5
13704,-0.027,0.0015,0.0127,-0.0195,-5
13705,0.006,-0.0038,0.0037,-0.0256,-5
13706,0.042,-0.0053,-0.0218,-0.024,-5
13707,0.0337,0.0052,-0.0428,-0.0248,-5
13708,-0.0008,0.003,-0.0593,-0.0278,-5
13709,-0.0068,-0.0181,-0.0923,-0.033,-5.1
13710,-0.0128,-0.024,-0.0863,-0.0256,-5
13711,-0.0848,-0.024,-0.0443,-0.0173,-5.1
13712,-0.1478,-0.0188,-0.0458,-0.0113,-4.9
13713,-0.1185,-0.003,-0.0278,-0.0038,-5
13714,-0.0053,0.0217,0.0292,0.0045,-5
13715,0.084,0.0375,0.0525,0.0075,-5
13716,0.096,0.0202,0.0195,0.0007,-4.9
13717,0.0892,0.0157,-0.0278,-0.0038,-5
13718,0.0697,0.0075,-0.0015,-0.015,-5
13719,0.0645,-0.0158,0.0277,-0.0218,-4.9
13720,0.0442,-0.0165,0.033,-0.021,-5
13721,-0.003,-0.0293,0.0082,-0.0315,-4.9
13722,-0.033,-0.0256,-0.0375,-0.027,-5.2
13723,-0.0383,0.0105,0.0075,-0.0135,-4.9
13724,-0.0113,0.018,0.0615,-0.0068,-5
13725,-0.0165,0.0052,0.0615,-0.0098,-5
13726,-0.0361,0.0082,0.0345,-0.0143,-5
13727,-0.0473,0.0037,0.0142,-0.012,-5.1
13728,-0.0375,0.0045,0.0345,-0.0128,-4.7
13729,-0.0008,0.009,0.0457,-0.0135,-5.1
13730,0.015,0.0067,0.0315,-0.0143,-4.8
13731,0.0555,0.0045,0.0075,-0.0158,-5
13732,0.0195,-0.0015,-0.0053,-0.0158,-5
13733,-0.054,-0.0068,-0.012,-0.0195,-5
13734,-0.0353,-0.0165,-0.0278,-0.0195,-5
13735,-0.0165,-0.0218,-0.0368,-0.0188,-4.8
13736,0.0075,-0.0278,-0.0413,-0.0181,-5.1
13737,0.0112,-0.0105,-0.0413,-0.012,-4.9
13738,-0.0053,0.018,-0.0195,0.0052,-4.9
13739,0.0232,0.027,-0.0158,0.0142,-5
13740,0.0517,0.0217,-0.0368,0.0037,-5
13741,0.048,-0.0046,-0.0165,-0.0083,-5
13742,0.0232,-0.0173,0.006,-0.0105,-4.9
13743,-0.0105,-0.0105,0.0052,-0.0008,-4.9
13744,-0.03,0.003,0.0105,0.0112,-4.9
13745,0.0142,0.0127,-0.0113,0.0127,-5
13746,0.039,0.0127,-0.0105,0.012,-5.1
13747,0.021,0.0105,0.027,0.0037,-4.8
13748,0.003,0.0007,0.0427,-0.006,-5
13749,-0.0225,-0.0068,0.0157,-0.012,-4.9
13750,-0.0068,-0.0083,-0.0105,-0.012,-5
13751,-0.0068,-0.0023,0.003,-0.0091,-4.9
13752,-0.0218,-0.003,0.0082,-0.0105,-4.9
13753,-0.0135,-0.0083,0.0082,-0.0143,-5
13754,-0.0046,-0.0075,0.0135,-0.015,-4.9
13755,-0.0098,-0.006,0.0097,-0.0188,-5
13756,-0.0098,-0.0068,-0.0053,-0.0203,-5
13757,0.0045,-0.0113,-0.0308,-0.0233,-4.9
13758,-0.0038,-0.0091,-0.0413,-0.0248,-5
13759,-0.0203,-0.003,-0.0353,-0.0203,-4.9
13760,-0.0293,-0.0075,-0.0105,-0.012,-5
13761,-0.0293,0.0007,-0.0083,0.0045,-5
13762,-0.0053,0.0202,-0.0143,0.021,-5
13763,0.0292,0.009,-0.0105,0.0217,-4.8
13764,0.0405,-0.0038,-0.0308,0.0195,-5
13765,0.027,-0.003,-0.0113,0.0157,-5
13766,0.0142,-0.012,0.0255,0.0082,-5
13767,0.027,-0.0038,0.0232,0.012,-5
13768,0.0405,0.006,0.021,0.009,-4.9
13769,0.0345,0.009,0.0255,0.0045,-4.9
13770,0.018,0.0142,0.0232,0.0015,-4.9
13771,-0.0105,0.0127,0.0097,-0.003,-5
13772,-0.057,0.0127,0.0075,0,-4.9
13773,-0.1163,0.006,-0.0008,-0.0023,-4.9
13774,-0.1178,-0.003,-0.0203,-0.0053,-4.9
13775,-0.0465,-0.0135,-0.0473,-0.0113,-4.9
13776,0.0292,-0.0218,-0.0691,-0.0165,-5
13777,0.1042,-0.0091,-0.0511,-0.0083,-4.9
13778,0.108,0.0075,-0.0083,-0.0008,-4.7
13779,0.0382,0.0105,0.0172,0,-5
13780,-0.0091,0.003,0.0082,0,-4.8
13781,-0.048,-0.0165,-0.0068,-0.006,-5
13782,-0.0323,-0.0188,0.0045,-0.0105,-4.8
13783,-0.0128,-0.0046,0.027,-0.0015,-5
13784,-0.0713,0.0007,0.0225,0.0075,-4.8
13785,-0.0795,0.0067,-0.006,0.018,-4.9
13786,-0.0098,0.0045,0,0.0217,-5
13787,0.06,0.0052,0.0307,0.0187,-4.9
13788,0.081,0.0067,0.027,0.0157,-4.9
13789,0.1005,0.0142,0.036,0.0082,-4.8
13790,0.0757,0.0172,0.0577,0.003,-5
13791,0.0127,-0.0015,0.0562,-0.0098,-5
13792,0.0112,-0.0053,0.0442,-0.0165,-4.8
13793,0.0067,-0.0068,0.0112,-0.0173,-4.9
13794,0.0195,-0.003,-0.0105,-0.015,-4.8
13795,0.0037,-0.0008,-0.0203,-0.012,-5
13796,-0.0128,-0.0105,-0.0308,-0.015,-5
13797,0.0135,-0.015,-0.033,-0.0128,-4.9
13798,-0.0113,-0.0165,-0.0278,-0.0128,-4.9
13799,-0.003,-0.003,-0.015,-0.0083,-5
13800,0.0277,0.0052,-0.0075,-0.0015,-5
13801,-0.003,-0.0046,-0.0068,-0.0023,-4.9
13802,-0.0563,-0.0046,-0.012,0,-5
13803,-0.0458,0.006,-0.0158,0.0015,-4.8
13804,-0.012,0.006,-0.0488,0.0015,-4.9
13805,-0.0203,0.0097,-0.0743,0.0015,-5
13806,-0.0525,0.0157,-0.027,0.0052,-4.9
13807,-0.0436,0.0157,0.0075,0,-5
13808,-0.0278,0.0052,-0.0053,-0.0105,-4.8
13809,-0.0158,-0.0165,-0.0218,-0.0195,-5
13810,0.042,-0.027,-0.024,-0.0256,-5
13811,-0.0075,-0.03,-0.0218,-0.0233,-4.9
13812,-0.093,-0.0338,-0.0181,-0.0218,-5
13813,-0.09,-0.021,-0.0008,-0.0083,-4.8
13814,-0.0263,0.0225,0.0255,0.009,-5
13815,0.033,0.0217,0.0585,0.0075,-4.8
13816,0.0262,-0.0015,0.0892,0.003,-5
13817,0.0082,0.0135,0.0615,-0.0008,-4.9
13818,0.006,0.0142,0.0157,-0.0075,-4.9
13819,0.0097,0.015,0.0135,-0.0068,-4.9
13820,0.0315,0.0157,-0.0023,-0.0075,-5
13821,0.0502,0.0052,-0.0233,-0.012,-5
13822,0.0382,-0.0091,-0.0405,-0.012,-4.9
13823,0.018,-0.0098,-0.066,-0.0091,-5
13824,0.0097,-0.0008,-0.0758,-0.0023,-5
13825,0.0105,-0.0053,-0.042,-0.003,-4.9
13826,-0.0195,-0.0128,0.0015,-0.0046,-5
13827,-0.06,-0.015,0.003,0.0015,-4.8
13828,-0.039,-0.0105,0.0097,0.0082,-5
13829,-0.0068,-0.0091,0.027,0.0157,-4.9
13830,0.0007,-0.0143,0.0465,0.0067,-5
13831,0.0067,-0.0158,0.0757,0.0007,-5
13832,0.0322,0.0157,0.0862,0.0067,-5
13833,0.0442,0.0225,0.06,0.003,-5
13834,0.0142,0.006,0.0292,0.0045,-4.9
13835,0.0007,0.0105,0.0457,0.009,-5
13836,0.0375,-0.0053,0.0285,0.0045,-5.1
13837,0.09,-0.0091,-0.0181,0.0052,-5.1
13838,0.075,-0.0075,-0.03,0.0037,-5.1
13839,-0.0015,-0.0075,-0.0368,0.0105,-5
13840,-0.0533,0.0007,-0.039,0.015,-5
13841,-0.0458,0.0015,-0.0293,0.0165,-5
13842,-0.0015,0.0082,-0.0015,0.018,-5
